attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,finger_contact_n,forearm_contact_n,fell,cup_lift_m,cup_tilt_deg
1,358,7.16,enter,0.09619,0.04373,-0.08568,0.09619,0.03,-53.19,35.36,0.3073,0.0,0.0,0,0.0,0.0
2,358,7.16,enter,0.13572,0.06235,-0.12055,0.13572,0.03,-60.4,24.34,0.3068,0.0,0.0,0,0.0,0.0
3,358,7.16,enter,0.09263,0.0625,0.06837,0.09263,0.03,-27.78,28.98,0.3187,0.0,0.0,0,0.001,2.12
0,359,7.18,enter,0.11162,0.05002,-0.09979,0.11162,0.03,-56.92,30.9,0.305,0.0,0.0,0,0.0,0.0
1,359,7.18,enter,0.09746,0.04427,-0.08683,0.09746,0.03,-53.34,35.22,0.3074,0.0,0.0,0,0.0,0.0
2,359,7.18,enter,0.13849,0.06333,-0.12316,0.13849,0.03,-60.78,24.06,0.307,0.0,0.0,0,0.0,0.0
3,359,7.18,enter,0.09582,0.06445,0.07091,0.09582,0.03,-27.06,29.06,0.3183,0.0,0.0,0,0.0017,3.63
0,360,7.2,enter,0.11335,0.05072,-0.10137,0.11335,0.03,-57.13,30.74,0.305,0.0,0.0,0,0.0,0.0
1,360,7.2,enter,0.09871,0.04478,-0.08796,0.09871,0.03,-53.48,35.09,0.3075,0.0,0.0,0,0.0,0.0
2,360,7.2,enter,0.14131,0.06435,-0.12581,0.14131,0.03,-61.17,23.77,0.3072,0.0,0.0,0,0.0,0.0
3,360,7.2,enter,0.09888,0.06586,0.07376,0.09888,0.03,-26.41,29.11,0.3179,0.0,0.0,0,0.002,4.17
0,361,7.22,enter,0.11522,0.05155,-0.10304,0.11522,0.03,-57.35,30.54,0.305,0.0,0.0,0,0.0,0.0
1,361,7.22,enter,0.09994,0.0453,-0.08909,0.09994,0.03,-53.62,34.96,0.3076,0.0,0.0,0,0.0,0.0
2,361,7.22,enter,0.1442,0.06541,-0.12851,0.1442,0.03,-61.57,23.48,0.3073,0.0,0.0,0,0.0,0.0
3,361,7.22,enter,0.10223,0.06772,0.07657,0.10223,0.03,-25.7,29.19,0.3175,0.0,0.0,0,0.0017,3.64
0,362,7.24,enter,0.11708,0.05229,-0.10475,0.11708,0.03,-57.59,30.35,0.305,0.0,0.0,0,0.0,0.0
1,362,7.24,enter,0.10118,0.04582,-0.09021,0.10118,0.03,-53.77,34.83,0.3077,0.0,0.0,0,0.0,0.0
2,362,7.24,enter,0.14712,0.06647,-0.13125,0.14712,0.03,-61.97,23.18,0.3075,0.0,0.0,0,0.0,0.0
3,362,7.24,enter,0.10606,0.07052,0.07922,0.10606,0.03,-24.83,29.32,0.3171,0.0,0.0,0,0.001,1.99
0,363,7.26,enter,0.1188,0.05289,-0.10637,0.1188,0.03,-57.8,30.18,0.3051,0.0,0.0,0,0.0,0.0
1,363,7.26,enter,0.1024,0.04633,-0.09132,0.1024,0.03,-53.91,34.69,0.3078,0.0,0.0,0,0.0,0.0
2,363,7.26,enter,0.15007,0.06755,-0.13401,0.15007,0.03,-62.37,22.88,0.3077,0.0,0.0,0,0.0,0.0
3,363,7.26,enter,0.10948,0.0731,0.0815,0.10948,0.03,-24.11,29.35,0.3168,0.0,0.0,0,0.0002,0.49
0,364,7.28,enter,0.1205,0.05353,-0.10795,0.1205,0.03,-58.01,30.01,0.3051,0.0,0.0,0,0.0,0.0
1,364,7.28,enter,0.1036,0.04682,-0.09241,0.1036,0.03,-54.05,34.56,0.3079,0.0,0.0,0,0.0,0.0
2,364,7.28,enter,0.15308,0.06868,-0.13681,0.15308,0.03,-62.78,22.58,0.3079,0.0,0.0,0,0.0,0.0
3,364,7.28,enter,0.11216,0.07466,0.08371,0.11216,0.03,-23.57,29.34,0.3164,0.0,0.0,0,0.0006,1.16
0,365,7.3,enter,0.12224,0.05427,-0.10954,0.12224,0.03,-58.24,29.83,0.3052,0.0,0.0,0,0.0,0.0
1,365,7.3,enter,0.1048,0.04732,-0.09351,0.1048,0.03,-54.19,34.43,0.308,0.0,0.0,0,0.0,0.0
2,365,7.3,enter,0.15614,0.06981,-0.13966,0.15614,0.03,-63.2,22.26,0.3081,0.0,0.0,0,0.0,0.0
3,365,7.3,enter,0.11455,0.07637,0.08537,0.11455,0.03,-23.15,29.27,0.316,0.0,0.0,0,0.0003,0.72
0,366,7.32,enter,0.124,0.05503,-0.11112,0.124,0.03,-58.47,29.64,0.3053,0.0,0.0,0,0.0,0.0
1,366,7.32,enter,0.106,0.04782,-0.09459,0.106,0.03,-54.33,34.3,0.3081,0.0,0.0,0,0.0,0.0
2,366,7.32,enter,0.1592,0.07093,-0.14253,0.1592,0.03,-63.61,21.95,0.3083,0.0,0.0,0,0.0,0.0
3,366,7.32,enter,0.11706,0.07888,0.08648,0.11706,0.03,-22.73,29.19,0.3157,0.0,0.0,0,0.0003,0.71
0,367,7.34,enter,0.12576,0.0558,-0.11271,0.12576,0.03,-58.7,29.44,0.3053,0.0,0.0,0,0.0,0.0
1,367,7.34,enter,0.10718,0.04831,-0.09567,0.10718,0.03,-54.48,34.17,0.3082,0.0,0.0,0,0.0,0.0
2,367,7.34,enter,0.16229,0.07205,-0.14542,0.16229,0.03,-64.02,21.64,0.3085,0.0,0.0,0,0.0,0.0
3,367,7.34,enter,0.11925,0.0811,0.08743,0.11925,0.03,-22.33,29.18,0.3153,0.0,0.0,0,0.0003,0.65
0,368,7.36,enter,0.1275,0.05655,-0.11428,0.1275,0.03,-58.93,29.25,0.3054,0.0,0.0,0,0.0,0.0
1,368,7.36,enter,0.10834,0.04879,-0.09673,0.10834,0.03,-54.62,34.04,0.3084,0.0,0.0,0,0.0,0.0
2,368,7.36,enter,0.16541,0.07318,-0.14835,0.16541,0.03,-64.44,21.33,0.3087,0.0,0.0,0,0.0,0.0
3,368,7.36,enter,0.12098,0.08253,0.08846,0.12098,0.03,-21.94,29.2,0.315,0.0,0.0,0,0.0002,0.33
0,369,7.38,enter,0.12922,0.05729,-0.11582,0.12922,0.03,-59.16,29.06,0.3055,0.0,0.0,0,0.0,0.0
1,369,7.38,enter,0.10949,0.04926,-0.09778,0.10949,0.03,-54.75,33.91,0.3085,0.0,0.0,0,0.0,0.0
2,369,7.38,enter,0.16855,0.07429,-0.15129,0.16855,0.03,-64.85,21.02,0.3089,0.0,0.0,0,0.0,0.0
3,369,7.38,enter,0.12236,0.08341,0.08952,0.12236,0.03,-21.56,29.2,0.3146,0.0,0.0,0,0.0,0.03
0,370,7.4,enter,0.13094,0.05807,-0.11736,0.13094,0.03,-59.39,28.87,0.3057,0.0,0.0,0,0.0,0.0
1,370,7.4,enter,0.11065,0.04975,-0.09883,0.11065,0.03,-54.9,33.78,0.3086,0.0,0.0,0,0.0,0.0
2,370,7.4,enter,0.17168,0.07537,-0.15425,0.17168,0.03,-65.26,20.71,0.3091,0.0,0.0,0,0.0,0.0
3,370,7.4,enter,0.12369,0.0843,0.09052,0.12369,0.03,-21.17,29.21,0.3143,0.0,0.0,0,0.0,0.0
0,371,7.42,enter,0.13269,0.05887,-0.11891,0.13269,0.03,-59.63,28.67,0.3058,0.0,0.0,0,0.0,0.0
1,371,7.42,enter,0.1118,0.05024,-0.09988,0.1118,0.03,-55.04,33.65,0.3088,0.0,0.0,0,0.0,0.0
2,371,7.42,enter,0.17483,0.07644,-0.15723,0.17483,0.03,-65.66,20.4,0.3093,0.0,0.0,0,0.0,0.0
3,371,7.42,enter,0.12518,0.08545,0.09147,0.12518,0.03,-20.74,29.2,0.3139,0.0,0.0,0,0.0,0.0
0,372,7.44,enter,0.13442,0.05964,-0.12047,0.13442,0.03,-59.86,28.47,0.3059,0.0,0.0,0,0.0,0.0
1,372,7.44,enter,0.11293,0.05071,-0.10091,0.11293,0.03,-55.18,33.52,0.309,0.0,0.0,0,0.0,0.0
2,372,7.44,enter,0.17799,0.07749,-0.16023,0.17799,0.03,-66.06,20.09,0.3095,0.0,0.0,0,0.0,0.0
3,372,7.44,enter,0.12674,0.08666,0.09248,0.12674,0.03,-20.3,29.19,0.3135,0.0,0.0,0,0.0,0.0
0,373,7.46,enter,0.13614,0.0604,-0.12202,0.13614,0.03,-60.09,28.28,0.3061,0.0,0.0,0,0.0,0.0
1,373,7.46,enter,0.11406,0.05118,-0.10193,0.11406,0.03,-55.31,33.39,0.3091,0.0,0.0,0,0.0,0.0
2,373,7.46,enter,0.18114,0.07851,-0.16325,0.18114,0.03,-66.46,19.79,0.3097,0.0,0.0,0,0.0,0.0
3,373,7.46,enter,0.12803,0.08764,0.09333,0.12803,0.03,-19.92,29.17,0.3132,0.0,0.0,0,0.0,0.0
0,374,7.48,enter,0.13786,0.06115,-0.12355,0.13786,0.03,-60.32,28.08,0.3062,0.0,0.0,0,0.0,0.0
1,374,7.48,enter,0.11519,0.05167,-0.10295,0.11519,0.03,-55.45,33.26,0.3093,0.0,0.0,0,0.0,0.0
2,374,7.48,enter,0.1843,0.07949,-0.16628,0.1843,0.03,-66.84,19.49,0.3099,0.0,0.0,0,0.0,0.0
3,374,7.48,enter,0.12889,0.0884,0.09379,0.12889,0.03,-19.63,29.12,0.3128,0.0,0.0,0,0.0,0.0
0,375,7.5,enter,0.13958,0.06192,-0.12509,0.13958,0.03,-60.56,27.88,0.3064,0.0,0.0,0,0.0,0.0
1,375,7.5,enter,0.11631,0.05214,-0.10397,0.11631,0.03,-55.59,33.13,0.3095,0.0,0.0,0,0.0,0.0
2,375,7.5,enter,0.18746,0.08045,-0.16932,0.18746,0.03,-67.22,19.19,0.3101,0.0,0.0,0,0.0,0.0
3,375,7.5,enter,0.12967,0.08931,0.09401,0.12967,0.03,-19.38,29.04,0.3125,0.0,0.0,0,0.0,0.0
0,376,7.52,enter,0.14131,0.06269,-0.12664,0.14131,0.03,-60.79,27.68,0.3065,0.0,0.0,0,0.0,0.0
1,376,7.52,enter,0.11742,0.05259,-0.10498,0.11742,0.03,-55.72,33.01,0.3096,0.0,0.0,0,0.0,0.0
2,376,7.52,enter,0.19062,0.08138,-0.17237,0.19062,0.03,-67.6,18.9,0.3103,0.0,0.0,0,0.0,0.0
3,376,7.52,enter,0.13052,0.09044,0.0941,0.13052,0.03,-19.16,28.82,0.3121,0.0,0.0,0,0.0,0.0
0,377,7.54,enter,0.14301,0.06341,-0.12818,0.14301,0.03,-61.02,27.48,0.3067,0.0,0.0,0,0.0,0.0
1,377,7.54,enter,0.11852,0.05305,-0.10599,0.11852,0.03,-55.86,32.88,0.3098,0.0,0.0,0,0.0,0.0
2,377,7.54,enter,0.19371,0.08212,-0.17544,0.19371,0.03,-67.97,18.63,0.3106,0.0,0.0,0,0.0,0.0
3,377,7.54,enter,0.13111,0.09138,0.09401,0.13111,0.03,-18.99,28.52,0.3118,0.0,0.0,0,0.0,0.0
0,378,7.56,enter,0.14469,0.06411,-0.12971,0.14469,0.03,-61.24,27.29,0.3069,0.0,0.0,0,0.0,0.0
1,378,7.56,enter,0.11964,0.05352,-0.107,0.11964,0.03,-56.0,32.76,0.31,0.0,0.0,0,0.0,0.0
2,378,7.56,enter,0.19662,0.08272,-0.17837,0.19662,0.03,-68.29,18.4,0.3108,0.0,0.0,0,0.0,0.0
3,378,7.56,enter,0.13118,0.09184,0.09366,0.13118,0.03,-18.87,28.27,0.3114,0.0,0.0,0,0.0,0.0
0,379,7.58,enter,0.14639,0.06484,-0.13125,0.14639,0.03,-61.47,27.1,0.3071,0.0,0.0,0,0.0,0.0
1,379,7.58,enter,0.12076,0.05396,-0.10803,0.12076,0.03,-56.13,32.63,0.3102,0.0,0.0,0,0.0,0.0
2,379,7.58,enter,0.1996,0.08341,-0.18133,0.1996,0.03,-68.61,18.15,0.311,0.0,0.0,0,0.0,0.0
3,379,7.58,enter,0.13077,0.09196,0.09298,0.13077,0.03,-18.77,28.04,0.3111,0.0,0.0,0,0.0,0.0
0,380,7.6,enter,0.14811,0.06558,-0.1328,0.14811,0.03,-61.7,26.89,0.3073,0.0,0.0,0,0.0,0.0
1,380,7.6,enter,0.12187,0.0544,-0.10906,0.12187,0.03,-56.27,32.5,0.3103,0.0,0.0,0,0.0,0.0
2,380,7.6,enter,0.2027,0.08419,-0.18439,0.2027,0.03,-68.95,17.88,0.3112,0.0,0.0,0,0.0,0.0
3,380,7.6,enter,0.13016,0.09182,0.09225,0.13016,0.03,-18.65,27.81,0.3107,0.0,0.0,0,0.0,0.0
0,381,7.62,enter,0.1498,0.06626,-0.13435,0.1498,0.03,-61.92,26.7,0.3074,0.0,0.0,0,0.0,0.0
1,381,7.62,enter,0.12299,0.05484,-0.11009,0.12299,0.03,-56.41,32.37,0.3105,0.0,0.0,0,0.0,0.0
2,381,7.62,enter,0.20568,0.08477,-0.1874,0.20568,0.03,-69.26,17.65,0.3114,0.0,0.0,0,0.0,0.0
3,381,7.62,enter,0.12905,0.0911,0.0914,0.12905,0.03,-18.6,27.57,0.3104,0.0,0.0,0,0.0,0.0
0,382,7.64,enter,0.15144,0.06687,-0.13588,0.15144,0.03,-62.13,26.52,0.3076,0.0,0.0,0,0.0,0.0
1,382,7.64,enter,0.12413,0.0553,-0.11113,0.12413,0.03,-56.55,32.24,0.3107,0.0,0.0,0,0.0,0.0
2,382,7.64,enter,0.2085,0.08517,-0.19031,0.2085,0.03,-69.53,17.46,0.3116,0.0,0.0,0,0.0,0.0
3,382,7.64,enter,0.12762,0.09036,0.09011,0.12762,0.03,-18.65,27.19,0.31,0.0,0.0,0,0.0,0.0
0,383,7.66,enter,0.15307,0.06749,-0.13739,0.15307,0.03,-62.33,26.35,0.3078,0.0,0.0,0,0.0,0.0
1,383,7.66,enter,0.12528,0.05576,-0.11219,0.12528,0.03,-56.69,32.1,0.3109,0.0,0.0,0,0.0,0.0
2,383,7.66,enter,0.21129,0.08556,-0.19319,0.21129,0.03,-69.79,17.27,0.3118,0.0,0.0,0,0.0,0.0
3,383,7.66,enter,0.12593,0.08992,0.08816,0.12593,0.03,-18.82,26.59,0.3097,0.0,0.0,0,0.0,0.0
0,384,7.68,enter,0.15473,0.06813,-0.13893,0.15473,0.03,-62.54,26.16,0.308,0.0,0.0,0,0.0,0.0
1,384,7.68,enter,0.12644,0.05621,-0.11326,0.12644,0.03,-56.83,31.97,0.3111,0.0,0.0,0,0.0,0.0
2,384,7.68,enter,0.21403,0.08589,-0.19604,0.21403,0.03,-70.05,17.1,0.312,0.0,0.0,0,0.0,0.0
3,384,7.68,enter,0.12327,0.08904,0.08525,0.12327,0.03,-19.23,26.01,0.3093,0.0,0.0,0,0.0,0.0
0,385,7.7,enter,0.15637,0.06872,-0.14046,0.15637,0.03,-62.74,25.99,0.3083,0.0,0.0,0,0.0,0.0
1,385,7.7,enter,0.12762,0.05668,-0.11434,0.12762,0.03,-56.98,31.83,0.3113,0.0,0.0,0,0.0,0.0
2,385,7.7,enter,0.21662,0.08607,-0.19879,0.21662,0.03,-70.27,16.97,0.3122,0.0,0.0,0,0.0,0.0
3,385,7.7,enter,0.11903,0.08714,0.08109,0.11903,0.03,-20.01,25.4,0.309,0.0,0.0,0,0.0,0.0
0,386,7.72,enter,0.15795,0.06924,-0.14196,0.15795,0.03,-62.92,25.83,0.3085,0.0,0.0,0,0.0,0.0
1,386,7.72,enter,0.12881,0.05714,-0.11544,0.12881,0.03,-57.12,31.69,0.3115,0.0,0.0,0,0.0,0.0
2,386,7.72,enter,0.21907,0.08613,-0.20143,0.21907,0.03,-70.46,16.88,0.3124,0.0,0.0,0,0.0,0.0
3,386,7.72,enter,0.11435,0.08503,0.07646,0.11435,0.03,-20.94,24.77,0.3086,0.0,0.0,0,0.0,0.0
0,387,7.74,enter,0.15954,0.06978,-0.14347,0.15954,0.03,-63.11,25.67,0.3087,0.0,0.0,0,0.0,0.0
1,387,7.74,enter,0.13001,0.05759,-0.11656,0.13001,0.03,-57.27,31.55,0.3116,0.0,0.0,0,0.0,0.0
2,387,7.74,enter,0.22145,0.08617,-0.204,0.22145,0.03,-70.64,16.8,0.3125,0.0,0.0,0,0.0,0.0
3,387,7.74,enter,0.10996,0.08328,0.0718,0.10996,0.03,-21.76,24.16,0.3082,0.0,0.0,0,0.0,0.0
0,388,7.76,enter,0.16114,0.07033,-0.14498,0.16114,0.03,-63.3,25.5,0.3089,0.0,0.0,0,0.0,0.0
1,388,7.76,enter,0.13122,0.05805,-0.11769,0.13122,0.03,-57.41,31.41,0.3118,0.0,0.0,0,0.0,0.0
2,388,7.76,enter,0.22372,0.08617,-0.20646,0.22372,0.03,-70.8,16.75,0.3127,0.0,0.0,0,0.0,0.0
3,388,7.76,enter,0.10549,0.08136,0.06715,0.10549,0.03,-22.54,23.57,0.3078,0.0,0.0,0,0.0,0.0
0,389,7.78,enter,0.1627,0.07082,-0.14647,0.1627,0.03,-63.47,25.35,0.3091,0.0,0.0,0,0.0,0.0
1,389,7.78,enter,0.13246,0.05852,-0.11884,0.13246,0.03,-57.56,31.27,0.312,0.0,0.0,0,0.0,0.0
2,389,7.78,enter,0.22587,0.08611,-0.20881,0.22587,0.03,-70.94,16.71,0.3128,0.0,0.0,0,0.0,0.0
3,389,7.78,enter,0.10036,0.07847,0.06256,0.10036,0.03,-23.33,23.02,0.3074,0.0,0.0,0,0.0,0.0
0,390,7.8,enter,0.16421,0.07125,-0.14795,0.16421,0.03,-63.63,25.22,0.3093,0.0,0.0,0,0.0,0.0
1,390,7.8,enter,0.13371,0.05898,-0.12,0.13371,0.03,-57.71,31.12,0.3122,0.0,0.0,0,0.0,0.0
2,390,7.8,enter,0.22796,0.08608,-0.21108,0.22796,0.03,-71.08,16.68,0.313,0.0,0.0,0,0.0,0.0
3,390,7.8,enter,0.09488,0.07505,0.05806,0.09488,0.03,-24.07,22.49,0.3069,0.0,0.0,0,0.0,0.0
0,391,7.82,enter,0.16573,0.07169,-0.14942,0.16573,0.03,-63.8,25.07,0.3095,0.0,0.0,0,0.0,0.0
1,391,7.82,enter,0.13498,0.05944,-0.12119,0.13498,0.03,-57.86,30.98,0.3124,0.0,0.0,0,0.0,0.0
2,391,7.82,enter,0.22995,0.08606,-0.21324,0.22995,0.03,-71.22,16.65,0.3132,0.0,0.0,0,0.0,0.0
3,391,7.82,enter,0.09015,0.0725,0.05358,0.09015,0.03,-24.7,21.93,0.3065,0.0,0.0,0,0.0,0.0
0,392,7.84,enter,0.16723,0.07213,-0.15088,0.16723,0.03,-63.96,24.94,0.3097,0.0,0.0,0,0.0,0.0
1,392,7.84,enter,0.13627,0.05991,-0.12239,0.13627,0.03,-58.01,30.83,0.3125,0.0,0.0,0,0.0,0.0
2,392,7.84,enter,0.23181,0.08601,-0.21526,0.23181,0.03,-71.35,16.63,0.3134,0.0,0.0,0,0.0,0.0
3,392,7.84,enter,0.08622,0.07098,0.04894,0.08622,0.03,-25.33,21.33,0.306,0.0,0.0,0,0.0,0.0
0,393,7.86,enter,0.16868,0.07248,-0.15231,0.16868,0.03,-64.1,24.82,0.3099,0.0,0.0,0,0.0,0.0
1,393,7.86,enter,0.13757,0.06037,-0.12361,0.13757,0.03,-58.16,30.69,0.3127,0.0,0.0,0,0.0,0.0
2,393,7.86,enter,0.23359,0.08599,-0.21719,0.23359,0.03,-71.47,16.61,0.3136,0.0,0.0,0,0.0,0.0
3,393,7.86,enter,0.08284,0.0701,0.04415,0.08284,0.03,-26.05,20.71,0.3056,0.0,0.0,0,0.0,0.0
0,394,7.88,enter,0.17007,0.07278,-0.15371,0.17007,0.03,-64.23,24.71,0.3101,0.0,0.0,0,0.0,0.0
1,394,7.88,enter,0.13886,0.06082,-0.12484,0.13886,0.03,-58.3,30.55,0.3128,0.0,0.0,0,0.0,0.0
2,394,7.88,enter,0.23543,0.08613,-0.21911,0.23543,0.03,-71.65,16.55,0.3138,0.0,0.0,0,0.0,0.0
3,394,7.88,enter,0.08016,0.06991,0.03923,0.08016,0.03,-26.84,20.1,0.3052,0.0,0.0,0,0.0,0.0
0,395,7.9,enter,0.17143,0.07306,-0.15508,0.17143,0.03,-64.36,24.61,0.3103,0.0,0.0,0,0.0,0.0
1,395,7.9,enter,0.14019,0.06129,-0.12608,0.14019,0.03,-58.45,30.4,0.313,0.0,0.0,0,0.0,0.0
2,395,7.9,enter,0.23726,0.08637,-0.22098,0.23726,0.03,-71.85,16.47,0.314,0.0,0.0,0,0.0,0.0
3,395,7.9,enter,0.07782,0.06987,0.03427,0.07782,0.03,-27.62,19.53,0.3049,0.0,0.0,0,0.0,0.0
0,396,7.92,enter,0.17276,0.07332,-0.15643,0.17276,0.03,-64.48,24.51,0.3104,0.0,0.0,0,0.0,0.0
1,396,7.92,enter,0.14153,0.06176,-0.12735,0.14153,0.03,-58.6,30.26,0.3132,0.0,0.0,0,0.0,0.0
2,396,7.92,enter,0.23899,0.08662,-0.22274,0.23899,0.03,-72.04,16.39,0.3143,0.0,0.0,0,0.0,0.0
3,396,7.92,enter,0.07476,0.06869,0.02951,0.07476,0.03,-28.4,19.04,0.3045,0.0,0.0,0,0.0,0.0
0,397,7.94,enter,0.17404,0.07353,-0.15774,0.17404,0.03,-64.58,24.43,0.3106,0.0,0.0,0,0.0,0.0
1,397,7.94,enter,0.14288,0.06222,-0.12862,0.14288,0.03,-58.75,30.11,0.3133,0.0,0.0,0,0.0,0.0
2,397,7.94,enter,0.24067,0.0869,-0.22443,0.24067,0.03,-72.23,16.3,0.3146,0.0,0.0,0,0.0,0.0
3,397,7.94,enter,0.06913,0.06444,0.02504,0.06913,0.03,-29.23,18.64,0.3041,0.0,0.0,0,0.0,0.0
0,398,7.96,enter,0.17528,0.07372,-0.15902,0.17528,0.03,-64.68,24.35,0.3107,0.0,0.0,0,0.0,0.0
1,398,7.96,enter,0.14424,0.06268,-0.1299,0.14424,0.03,-58.9,29.97,0.3135,0.0,0.0,0,0.0,0.0
2,398,7.96,enter,0.24244,0.08734,-0.22616,0.24244,0.03,-72.45,16.17,0.3149,0.0,0.0,0,0.0,0.0
3,398,7.96,enter,0.06144,0.05775,0.02097,0.06144,0.03,-29.94,18.35,0.3038,0.773,0.0,0,0.0002,0.4
0,399,7.98,enter,0.17648,0.07389,-0.16026,0.17648,0.03,-64.77,24.28,0.3109,0.0,0.0,0,0.0,0.0
1,399,7.98,enter,0.14561,0.06316,-0.1312,0.14561,0.03,-59.05,29.82,0.3136,0.0,0.0,0,0.0,0.0
2,399,7.98,enter,0.24433,0.088,-0.22793,0.24433,0.03,-72.72,15.99,0.3151,0.0,0.0,0,0.0,0.0
3,399,7.98,enter,0.05854,0.05568,0.01805,0.05854,0.03,-29.92,18.07,0.3035,0.0,0.0,0,0.0015,3.03
0,400,8.0,enter,0.17763,0.07403,-0.16147,0.17763,0.03,-64.85,24.22,0.311,0.0,0.0,0,0.0,0.0
1,400,8.0,enter,0.14699,0.06363,-0.13251,0.14699,0.03,-59.2,29.68,0.3137,0.0,0.0,0,0.0,0.0
2,400,8.0,enter,0.24646,0.08892,-0.22986,0.24646,0.03,-73.05,15.76,0.3153,0.0,0.0,0,0.0,0.0
3,400,8.0,enter,0.05596,0.05371,0.01572,0.05596,0.03,-29.89,17.82,0.3032,4.764,0.0,0,0.0025,5.27
0,401,8.02,enter,0.17874,0.07415,-0.16264,0.17874,0.03,-64.93,24.16,0.3111,0.0,0.0,0,0.0,0.0
1,401,8.02,enter,0.1484,0.06411,-0.13383,0.1484,0.03,-59.35,29.53,0.3139,0.0,0.0,0,0.0,0.0
2,401,8.02,enter,0.24573,0.08949,-0.22886,0.24573,0.03,-73.15,15.59,0.3154,0.0,0.0,0,0.0,0.0
3,401,8.02,enter,0.05279,0.05073,0.01458,0.05279,0.03,-29.72,17.83,0.303,6.071,0.0,0,0.0041,8.48
0,402,8.04,enter,0.1798,0.07425,-0.16375,0.1798,0.03,-64.99,24.12,0.3112,0.0,0.0,0,0.0,0.0
1,402,8.04,enter,0.1498,0.06458,-0.13517,0.1498,0.03,-59.5,29.38,0.314,0.0,0.0,0,0.0,0.0
2,402,8.04,enter,0.23967,0.08776,-0.22302,0.23967,0.03,-72.25,16.23,0.3153,0.0,0.0,0,0.0,0.0
3,402,8.04,enter,0.04746,0.04615,0.0111,0.04746,0.03,-29.63,17.91,0.3028,8.148,0.0,0,0.0067,14.0
0,403,8.06,enter,0.18081,0.07435,-0.16482,0.18081,0.03,-65.06,24.08,0.3113,0.0,0.0,0,0.0,0.0
1,403,8.06,enter,0.1512,0.06504,-0.1365,0.1512,0.03,-59.65,29.23,0.3141,0.0,0.0,0,0.0,0.0
2,403,8.06,enter,0.23384,0.0865,-0.21725,0.23384,0.03,-71.4,16.82,0.3152,0.0,0.0,0,0.0,0.0
3,403,8.06,enter,0.04306,0.04247,0.00711,0.04306,0.03,-29.64,17.98,0.3027,6.725,0.0,0,0.0098,20.85
0,404,8.08,enter,0.1818,0.07444,-0.16586,0.1818,0.03,-65.12,24.03,0.3114,0.0,0.0,0,0.0,0.0
1,404,8.08,enter,0.15262,0.06552,-0.13784,0.15262,0.03,-59.8,29.08,0.3143,0.0,0.0,0,0.0,0.0
2,404,8.08,enter,0.23026,0.08748,-0.21299,0.23026,0.03,-71.22,16.85,0.3149,0.0,0.0,0,0.0,0.0
3,404,8.08,enter,0.04102,0.04068,0.00527,0.04102,0.03,-29.72,18.42,0.3025,2.601,0.0,0,0.0125,26.98
0,405,8.1,enter,0.18273,0.07451,-0.16684,0.18273,0.03,-65.17,24.0,0.3114,0.0,0.0,0,0.0,0.0
1,405,8.1,enter,0.15405,0.066,-0.13919,0.15405,0.03,-59.95,28.93,0.3144,0.0,0.0,0,0.0,0.0
2,405,8.1,enter,0.22675,0.08841,-0.2088,0.22675,0.03,-71.07,16.9,0.3145,0.0,0.0,0,0.0,0.0
3,405,8.1,enter,0.04186,0.04139,0.00622,0.04186,0.03,-29.57,18.31,0.3022,0.0,0.0,0,0.014,30.71
0,406,8.12,enter,0.18359,0.07458,-0.16776,0.18359,0.03,-65.22,23.98,0.3115,0.0,0.0,0,0.0,0.0
1,406,8.12,enter,0.15549,0.06649,-0.14056,0.15549,0.03,-60.11,28.78,0.3145,0.0,0.0,0,0.0,0.0
2,406,8.12,enter,0.2232,0.08919,-0.2046,0.2232,0.03,-70.87,16.98,0.3141,0.0,0.0,0,0.0,0.0
3,406,8.12,enter,0.04444,0.04378,0.00765,0.04444,0.03,-29.16,18.41,0.3017,0.0,0.0,0,0.0153,33.74
0,407,8.14,enter,0.18441,0.07465,-0.16862,0.18441,0.03,-65.26,23.96,0.3116,0.0,0.0,0,0.0,0.0
1,407,8.14,enter,0.15694,0.06697,-0.14193,0.15694,0.03,-60.26,28.62,0.3146,0.0,0.0,0,0.0,0.0
2,407,8.14,enter,0.21865,0.08869,-0.19985,0.21865,0.03,-70.35,17.32,0.3137,0.0,0.0,0,0.0,0.0
3,407,8.14,enter,0.04726,0.04641,0.00888,0.04726,0.03,-28.65,18.5,0.3013,0.0,0.0,0,0.0166,36.99
0,408,8.16,enter,0.1852,0.07474,-0.16946,0.1852,0.03,-65.31,23.94,0.3116,0.0,0.0,0,0.0,0.0
1,408,8.16,enter,0.15839,0.06746,-0.14331,0.15839,0.03,-60.42,28.47,0.3147,0.0,0.0,0,0.0,0.0
2,408,8.16,enter,0.21295,0.08686,-0.19443,0.21295,0.03,-69.49,17.93,0.3133,0.0,0.0,0,0.0,0.0
3,408,8.16,enter,0.05003,0.04902,0.01001,0.05003,0.03,-28.23,18.46,0.301,0.0,0.0,0,0.0179,40.65
0,409,8.18,enter,0.18596,0.07482,-0.17024,0.18596,0.03,-65.35,23.92,0.3116,0.0,0.0,0,0.0,0.0
1,409,8.18,enter,0.15985,0.06795,-0.14469,0.15985,0.03,-60.58,28.31,0.3148,0.0,0.0,0,0.0,0.0
