attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,base_shift_m,base_yaw_deg,arm_speed_rad_s,finger_contact_n,forearm_contact_n,fell,door_deg,handle_deg
10,329,6.58,grip,0.00841,0.00742,-0.00395,0.01937,0.00873,-14.41,75.39,0.3104,0.0394,0.374,1.73,0.0,0.0,0,0.0,-0.0
11,329,6.58,grip,0.03874,0.03754,-0.00956,0.05102,0.00873,-10.43,79.41,0.3042,0.0818,1.879,1.735,11.383,0.0,0,0.5,19.97
12,329,6.58,grip,0.07908,0.07489,-0.02539,0.08875,0.00873,-6.09,82.88,0.2871,0.1046,3.104,1.73,0.0,0.0,0,0.0,-0.0
13,329,6.58,grip,0.01426,0.0114,-0.00857,0.02415,0.00873,-11.87,76.97,0.3087,0.0311,2.055,1.729,0.0,0.0,0,0.5,0.09
14,329,6.58,grip,0.01123,0.01084,-0.00293,0.02207,0.00873,-11.88,77.12,0.3091,0.04,1.935,1.73,0.0,0.0,0,0.5,-0.0
15,329,6.58,grip,0.01741,0.00915,-0.01482,0.02522,0.00873,-12.78,76.76,0.3061,0.0444,0.44,1.73,0.0,0.0,0,0.0,-0.0
0,330,6.6,grip,0.03935,0.03318,-0.02115,0.04953,0.00792,-10.64,78.51,0.2993,0.083,1.478,1.679,9.158,0.0,0,0.5,15.05
1,330,6.6,grip,0.02375,0.02294,-0.00617,0.03565,0.00792,-13.77,75.44,0.3101,0.0624,0.309,1.726,0.0,0.0,0,0.5,9.01
2,330,6.6,grip,0.03345,0.0326,-0.00747,0.04598,0.00792,-12.5,77.2,0.3052,0.0712,2.133,1.67,0.0,0.0,0,0.5,17.07
3,330,6.6,grip,0.01787,0.01742,-0.00398,0.02002,0.00792,-11.41,77.82,0.3093,0.0303,1.196,1.73,0.0,0.0,0,0.44,-0.0
4,330,6.6,grip,0.06398,0.06171,-0.01689,0.07485,0.00792,-6.25,83.05,0.2985,0.0794,2.352,1.73,0.0,0.0,0,0.0,-0.0
5,330,6.6,grip,0.08487,0.08157,-0.02346,0.09402,0.00792,-6.73,81.85,0.2888,0.0938,2.745,1.73,0.0,0.0,0,0.0,-0.0
6,330,6.6,grip,0.04187,0.03221,-0.02674,0.04614,0.00792,-6.39,83.57,0.2977,0.09,2.06,1.729,2.013,0.0,0,-0.0,0.08
7,330,6.6,grip,0.03919,0.03798,-0.00968,0.04311,0.00792,-11.1,78.47,0.3086,0.0587,0.573,1.73,0.0,0.0,0,0.0,-0.0
8,330,6.6,grip,0.01424,0.01207,-0.00757,0.02462,0.00792,-14.82,75.03,0.3097,0.0285,1.204,1.727,0.0,0.0,0,0.5,1.14
9,330,6.6,grip,0.02396,0.02286,-0.00717,0.03176,0.00792,-9.97,79.56,0.303,0.0765,1.469,1.717,2.856,0.0,0,0.5,1.99
10,330,6.6,grip,0.00845,0.00742,-0.00405,0.01905,0.00792,-14.4,75.39,0.3104,0.0396,0.38,1.73,0.0,0.0,0,0.0,-0.0
11,330,6.6,grip,0.03868,0.03742,-0.00976,0.05098,0.00792,-10.59,79.26,0.3047,0.0809,1.944,1.73,11.23,0.0,0,0.5,20.41
12,330,6.6,grip,0.08058,0.07669,-0.02475,0.09027,0.00792,-6.41,82.52,0.2872,0.1041,3.112,1.73,0.0,0.0,0,0.0,-0.0
13,330,6.6,grip,0.01422,0.01137,-0.00854,0.02383,0.00792,-11.82,76.99,0.3087,0.0311,2.08,1.728,0.0,0.0,0,0.5,0.22
14,330,6.6,grip,0.01073,0.01036,-0.0028,0.0212,0.00792,-11.81,77.18,0.3091,0.0401,1.936,1.73,0.0,0.0,0,0.5,-0.0
15,330,6.6,grip,0.01761,0.00936,-0.01491,0.02492,0.00792,-12.71,76.83,0.306,0.0446,0.457,1.73,0.0,0.0,0,0.0,-0.0
0,331,6.62,grip,0.03965,0.03304,-0.02193,0.0498,0.0071,-10.85,78.32,0.2997,0.0824,1.578,1.677,9.253,0.0,0,0.5,15.7
1,331,6.62,grip,0.02314,0.0221,-0.00684,0.03489,0.0071,-13.76,75.45,0.3099,0.0626,0.361,1.727,0.0,0.0,0,0.5,8.82
2,331,6.62,grip,0.03245,0.03157,-0.00751,0.04463,0.0071,-12.41,77.31,0.3051,0.0712,2.166,1.73,0.0,0.0,0,0.5,16.33
3,331,6.62,grip,0.02009,0.01988,-0.00286,0.02071,0.0071,-10.99,78.24,0.3094,0.0305,1.197,1.73,0.0,0.0,0,0.43,-0.0
4,331,6.62,grip,0.06455,0.06257,-0.01586,0.07514,0.0071,-5.88,83.23,0.2987,0.079,2.371,1.73,0.0,0.0,0,0.0,-0.0
5,331,6.62,grip,0.08494,0.08224,-0.02124,0.09456,0.0071,-7.71,81.2,0.2892,0.0931,2.604,1.73,0.0,0.0,0,0.0,-0.0
6,331,6.62,grip,0.04066,0.03123,-0.02603,0.04475,0.0071,-6.44,83.52,0.2981,0.0894,2.046,1.729,2.08,0.0,0,0.0,0.14
7,331,6.62,grip,0.03899,0.03776,-0.0097,0.04283,0.0071,-11.06,78.51,0.3084,0.0593,0.587,1.73,0.69,0.0,0,0.0,-0.0
8,331,6.62,grip,0.01385,0.01174,-0.00735,0.02397,0.0071,-14.75,75.1,0.3097,0.0283,1.212,1.724,0.0,0.0,0,0.5,1.17
9,331,6.62,grip,0.0222,0.02072,-0.00797,0.03021,0.0071,-10.09,79.46,0.3033,0.0769,1.474,1.732,3.801,0.0,0,0.5,2.4
10,331,6.62,grip,0.00858,0.0075,-0.00416,0.01881,0.0071,-14.41,75.39,0.3103,0.0398,0.386,1.73,0.0,0.0,0,0.0,-0.0
11,331,6.62,grip,0.03837,0.03705,-0.00996,0.05062,0.0071,-10.8,79.05,0.305,0.0799,2.016,1.73,11.64,0.0,0,0.5,20.68
12,331,6.62,grip,0.08153,0.07792,-0.02398,0.09102,0.0071,-6.05,82.71,0.2873,0.1036,3.164,1.73,0.0,0.0,0,0.0,-0.0
13,331,6.62,grip,0.01414,0.01132,-0.00848,0.02348,0.0071,-11.76,76.99,0.3087,0.031,2.102,1.726,0.0,0.0,0,0.5,0.4
14,331,6.62,grip,0.01038,0.01004,-0.00264,0.0205,0.0071,-11.76,77.23,0.3091,0.0401,1.939,1.73,0.0,0.0,0,0.5,-0.0
15,331,6.62,grip,0.01775,0.00969,-0.01487,0.02476,0.0071,-12.69,76.86,0.306,0.0448,0.471,1.73,0.0,0.0,0,0.0,-0.0
0,332,6.64,grip,0.03971,0.03275,-0.02246,0.04971,0.00628,-11.02,78.2,0.3001,0.0817,1.68,1.751,7.941,0.0,0,0.5,16.0
1,332,6.64,grip,0.0231,0.02198,-0.00711,0.0346,0.00628,-13.74,75.46,0.3098,0.0627,0.427,1.73,0.011,0.0,0,0.5,8.99
2,332,6.64,grip,0.03118,0.03026,-0.00753,0.04294,0.00628,-12.28,77.47,0.3049,0.0712,2.191,1.73,0.0,0.0,0,0.5,15.4
3,332,6.64,grip,0.02309,0.02303,-0.00165,0.02275,0.00628,-10.68,78.53,0.3096,0.0307,1.217,1.73,0.0,0.0,0,0.42,-0.0
4,332,6.64,grip,0.0631,0.06163,-0.01355,0.07377,0.00628,-6.32,82.88,0.2988,0.0786,2.338,1.73,0.0,0.0,0,0.0,-0.0
5,332,6.64,grip,0.08709,0.0841,-0.02261,0.09675,0.00628,-7.81,80.84,0.2897,0.0924,2.565,1.73,0.0,0.0,0,0.0,-0.0
6,332,6.64,grip,0.0398,0.03059,-0.02546,0.04365,0.00628,-6.47,83.5,0.2986,0.0889,2.036,1.728,1.991,0.0,0,0.0,0.14
7,332,6.64,grip,0.03878,0.03748,-0.00996,0.04238,0.00628,-10.98,78.59,0.3082,0.06,0.603,1.723,0.792,0.0,0,0.06,-0.0
8,332,6.64,grip,0.01341,0.01139,-0.00707,0.02329,0.00628,-14.67,75.18,0.3097,0.0281,1.218,1.721,0.0,0.0,0,0.5,1.21
9,332,6.64,grip,0.02162,0.01965,-0.00901,0.02961,0.00628,-10.23,79.3,0.3035,0.0772,1.502,1.679,4.686,0.0,0,0.5,3.0
10,332,6.64,grip,0.00876,0.00763,-0.0043,0.01862,0.00628,-14.43,75.37,0.3103,0.04,0.392,1.73,0.926,0.0,0,0.01,0.04
11,332,6.64,grip,0.0365,0.03542,-0.00881,0.04849,0.00628,-10.67,79.15,0.3053,0.0789,2.093,1.738,6.951,0.0,0,0.46,19.38
12,332,6.64,grip,0.08014,0.07698,-0.02225,0.08945,0.00628,-5.68,83.13,0.2874,0.1031,3.171,1.73,0.0,0.0,0,0.0,-0.0
13,332,6.64,grip,0.01402,0.01128,-0.00833,0.02302,0.00628,-11.67,77.03,0.3087,0.031,2.125,1.724,0.0,0.0,0,0.5,0.52
14,332,6.64,grip,0.01017,0.00983,-0.00261,0.01981,0.00628,-11.69,77.3,0.3091,0.0402,1.945,1.73,0.0,0.0,0,0.5,-0.0
15,332,6.64,grip,0.01761,0.0096,-0.01476,0.02438,0.00628,-12.66,76.9,0.3059,0.045,0.48,1.725,0.848,0.0,0,0.0,-0.0
0,333,6.66,grip,0.03903,0.0324,-0.02175,0.04854,0.00547,-10.92,78.23,0.3004,0.0811,1.777,1.646,7.719,0.0,0,0.46,15.04
1,333,6.66,grip,0.02258,0.02136,-0.00733,0.03375,0.00547,-13.69,75.53,0.3096,0.0627,0.487,1.73,0.0,0.0,0,0.5,8.95
2,333,6.66,grip,0.02971,0.02874,-0.00754,0.04098,0.00547,-12.09,77.68,0.3046,0.0712,2.209,1.73,0.0,0.0,0,0.5,14.29
3,333,6.66,grip,0.02677,0.02677,-0.00033,0.02628,0.00547,-10.57,78.61,0.3099,0.031,1.25,1.73,0.0,0.0,0,0.41,-0.0
4,333,6.66,grip,0.05932,0.05839,-0.01045,0.07034,0.00547,-6.48,82.9,0.2989,0.0783,2.244,1.73,0.0,0.0,0,0.0,-0.0
5,333,6.66,grip,0.0895,0.0858,-0.02546,0.09895,0.00547,-7.47,80.73,0.2902,0.0917,2.604,1.73,0.0,0.0,0,0.0,-0.0
6,333,6.66,grip,0.03912,0.03031,-0.02473,0.04267,0.00547,-6.43,83.53,0.299,0.0883,2.035,1.733,2.268,0.0,0,0.0,0.06
7,333,6.66,grip,0.03823,0.03681,-0.01031,0.04166,0.00547,-10.95,78.65,0.308,0.0607,0.61,1.732,1.526,0.0,0,0.15,0.02
8,333,6.66,grip,0.01299,0.01114,-0.00667,0.02257,0.00547,-14.55,75.29,0.3098,0.0279,1.229,1.72,0.0,0.0,0,0.5,1.23
9,333,6.66,grip,0.02137,0.01884,-0.01009,0.02915,0.00547,-10.34,79.15,0.3038,0.0773,1.552,1.662,4.775,0.0,0,0.5,3.54
10,333,6.66,grip,0.00859,0.00729,-0.00454,0.01798,0.00547,-14.38,75.42,0.3102,0.0401,0.403,1.73,0.844,0.0,0,0.05,0.02
11,333,6.66,grip,0.03489,0.03392,-0.0082,0.04699,0.00547,-10.79,78.98,0.3055,0.078,2.196,1.732,12.239,0.0,0,0.5,18.65
12,333,6.66,grip,0.08005,0.07714,-0.02139,0.08931,0.00547,-6.08,83.02,0.2874,0.1024,3.107,1.73,0.0,0.0,0,0.0,-0.0
13,333,6.66,grip,0.01393,0.0113,-0.00815,0.02255,0.00547,-11.57,77.09,0.3087,0.0309,2.149,1.723,0.0,0.0,0,0.5,0.58
14,333,6.66,grip,0.00995,0.00959,-0.00264,0.01919,0.00547,-11.72,77.29,0.3091,0.0403,1.947,1.73,0.0,0.0,0,0.5,-0.0
15,333,6.66,grip,0.01724,0.00897,-0.01472,0.0236,0.00547,-12.57,76.99,0.3058,0.0451,0.491,1.725,0.09,0.0,0,0.02,-0.0
0,334,6.68,grip,0.03768,0.0317,-0.02038,0.04654,0.00465,-10.69,78.47,0.3007,0.0806,1.851,1.665,2.592,0.0,0,0.28,13.35
1,334,6.68,grip,0.02136,0.02,-0.0075,0.03205,0.00465,-13.54,75.71,0.3094,0.0626,0.536,1.73,0.0,0.0,0,0.5,8.29
2,334,6.68,grip,0.02825,0.02722,-0.00757,0.03903,0.00465,-11.9,77.89,0.3043,0.0711,2.226,1.728,0.0,0.0,0,0.5,13.19
3,334,6.68,grip,0.0247,0.02469,0.00071,0.02514,0.00465,-11.41,77.91,0.3102,0.0312,1.238,1.73,0.0,0.0,0,0.4,-0.0
4,334,6.68,grip,0.06083,0.0598,-0.01114,0.07224,0.00465,-7.12,82.4,0.2991,0.078,2.164,1.73,0.0,0.0,0,0.0,-0.0
5,334,6.68,grip,0.09219,0.08779,-0.02814,0.10118,0.00465,-6.94,80.85,0.2906,0.091,2.665,1.73,0.0,0.0,0,0.0,-0.0
6,334,6.68,grip,0.03847,0.03011,-0.02394,0.04173,0.00465,-6.39,83.56,0.2994,0.0877,2.047,1.732,2.497,0.0,0,0.0,0.08
7,334,6.68,grip,0.03766,0.03611,-0.01069,0.04092,0.00465,-10.93,78.7,0.3078,0.0614,0.614,1.732,1.875,0.0,0,0.28,0.17
8,334,6.68,grip,0.01282,0.01122,-0.00621,0.02193,0.00465,-14.45,75.4,0.3098,0.0277,1.254,1.726,0.0,0.0,0,0.5,1.26
9,334,6.68,grip,0.02098,0.01787,-0.01098,0.02837,0.00465,-10.43,79.02,0.304,0.0773,1.622,1.699,3.489,0.0,0,0.5,3.67
10,334,6.68,grip,0.00853,0.00701,-0.00486,0.01742,0.00465,-14.36,75.45,0.3102,0.0403,0.411,1.73,1.077,0.0,0,0.14,0.05
11,334,6.68,grip,0.03353,0.03281,-0.00689,0.04481,0.00465,-10.47,79.26,0.3056,0.077,2.323,1.453,2.473,0.0,0,0.45,16.8
12,334,6.68,grip,0.0806,0.07755,-0.02193,0.08963,0.00465,-5.7,83.37,0.2876,0.1018,3.063,1.73,0.0,0.0,0,0.0,-0.0
13,334,6.68,grip,0.01391,0.0114,-0.00797,0.02212,0.00465,-11.46,77.14,0.3087,0.0308,2.176,1.724,0.0,0.0,0,0.5,0.63
14,334,6.68,grip,0.00968,0.00929,-0.00271,0.01844,0.00465,-11.69,77.33,0.309,0.0404,1.949,1.73,0.0,0.0,0,0.5,-0.0
15,334,6.68,grip,0.01713,0.00883,-0.01468,0.02307,0.00465,-12.49,77.08,0.3058,0.0453,0.507,1.723,0.793,0.0,0,0.05,-0.0
0,335,6.7,grip,0.03561,0.03028,-0.01875,0.04379,0.00383,-10.42,78.82,0.3008,0.0801,1.88,1.728,0.0,0.0,0,0.03,11.35
1,335,6.7,grip,0.01977,0.01829,-0.00751,0.03004,0.00383,-13.37,75.93,0.3092,0.0625,0.573,1.717,0.0,0.0,0,0.5,7.35
2,335,6.7,grip,0.02692,0.02584,-0.00754,0.03718,0.00383,-11.7,78.1,0.304,0.0711,2.242,1.73,0.0,0.0,0,0.5,12.21
3,335,6.7,grip,0.02406,0.02399,0.00185,0.02429,0.00383,-11.53,77.84,0.3105,0.0315,1.228,1.73,0.0,0.0,0,0.39,-0.0
4,335,6.7,grip,0.06416,0.06261,-0.01402,0.07574,0.00383,-7.34,82.14,0.2993,0.0776,2.182,1.73,0.0,0.0,0,0.0,-0.0
5,335,6.7,grip,0.09132,0.08772,-0.02537,0.10005,0.00383,-6.92,81.07,0.291,0.0905,2.63,1.729,0.0,0.0,0,0.0,-0.0
6,335,6.7,grip,0.03788,0.02998,-0.02316,0.04087,0.00383,-6.4,83.55,0.2998,0.0871,2.067,1.731,1.728,0.0,0,0.0,0.03
7,335,6.7,grip,0.0371,0.03539,-0.01111,0.04021,0.00383,-10.92,78.73,0.3077,0.0622,0.616,1.734,2.352,0.0,0,0.41,0.46
8,335,6.7,grip,0.01252,0.01107,-0.00586,0.02123,0.00383,-14.37,75.49,0.3099,0.0275,1.278,1.715,0.0,0.0,0,0.5,1.19
9,335,6.7,grip,0.01973,0.01594,-0.01163,0.02681,0.00383,-10.67,78.81,0.3042,0.0771,1.692,1.651,1.785,0.0,0,0.5,3.33
10,335,6.7,grip,0.0086,0.00695,-0.00507,0.01701,0.00383,-14.35,75.46,0.3102,0.0404,0.42,1.73,1.305,0.0,0,0.24,0.2
11,335,6.7,grip,0.03028,0.02986,-0.00499,0.04105,0.00383,-10.42,79.38,0.3056,0.0762,2.399,1.722,0.0,0.0,0,0.28,14.54
12,335,6.7,grip,0.08539,0.0816,-0.02516,0.09437,0.00383,-6.17,82.79,0.2877,0.1012,3.12,1.73,0.0,0.0,0,0.0,-0.0
13,335,6.7,grip,0.01389,0.01151,-0.00776,0.02173,0.00383,-11.39,77.18,0.3088,0.0307,2.204,1.722,0.0,0.0,0,0.5,0.77
14,335,6.7,grip,0.00927,0.00889,-0.00261,0.01761,0.00383,-11.61,77.41,0.309,0.0405,1.946,1.73,0.0,0.0,0,0.5,-0.0
15,335,6.7,grip,0.0171,0.00876,-0.01468,0.02266,0.00383,-12.43,77.14,0.3057,0.0455,0.525,1.729,1.429,0.0,0,0.09,0.1
0,336,6.72,grip,0.0334,0.02862,-0.01722,0.04092,0.00302,-10.13,79.15,0.3008,0.0796,1.887,1.73,0.0,0.0,0,-0.0,9.35
1,336,6.72,grip,0.01868,0.0171,-0.00753,0.02846,0.00302,-13.21,76.11,0.3089,0.0623,0.615,1.73,0.0,0.0,0,0.5,6.73
2,336,6.72,grip,0.02574,0.02463,-0.0075,0.03548,0.00302,-11.52,78.3,0.3038,0.071,2.255,1.73,0.0,0.0,0,0.5,11.4
3,336,6.72,grip,0.02123,0.02106,0.00273,0.02121,0.00302,-11.76,77.66,0.3108,0.0318,1.216,1.73,0.0,0.0,0,0.39,-0.0
4,336,6.72,grip,0.06721,0.06502,-0.01702,0.07866,0.00302,-6.9,82.2,0.2995,0.0772,2.255,1.729,0.0,0.0,0,0.0,-0.0
5,336,6.72,grip,0.0882,0.08561,-0.02123,0.0969,0.00302,-7.02,81.34,0.2915,0.09,2.508,1.73,0.0,0.0,0,0.0,-0.0
6,336,6.72,grip,0.03657,0.02918,-0.02205,0.03935,0.00302,-6.41,83.53,0.3002,0.0866,2.076,1.731,1.268,0.0,0,0.0,0.01
7,336,6.72,grip,0.03657,0.03472,-0.01147,0.03953,0.00302,-10.9,78.78,0.3076,0.0629,0.614,1.592,3.695,0.0,0,0.5,0.85
8,336,6.72,grip,0.01237,0.01105,-0.00556,0.0207,0.00302,-14.3,75.57,0.3099,0.0273,1.301,1.713,0.0,0.0,0,0.5,1.32
9,336,6.72,grip,0.0173,0.01272,-0.01173,0.02424,0.00302,-10.85,78.74,0.3042,0.0768,1.717,1.691,0.586,0.0,0,0.5,2.55
10,336,6.72,grip,0.0086,0.00684,-0.00521,0.01652,0.00302,-14.32,75.49,0.3102,0.0405,0.429,1.73,1.309,0.0,0,0.35,0.32
11,336,6.72,grip,0.02673,0.02655,-0.00311,0.03713,0.00302,-10.36,79.51,0.3054,0.0754,2.424,1.73,0.0,0.0,0,0.03,12.35
12,336,6.72,grip,0.0865,0.08265,-0.0255,0.09505,0.00302,-5.5,83.16,0.2878,0.1006,3.203,1.73,0.0,0.0,0,0.0,-0.0
13,336,6.72,grip,0.01364,0.01139,-0.00752,0.02121,0.00302,-11.46,77.15,0.3089,0.0307,2.229,1.723,0.0,0.0,0,0.5,1.03
14,336,6.72,grip,0.0091,0.00879,-0.00235,0.01687,0.00302,-11.47,77.55,0.3091,0.0407,1.948,1.732,0.016,0.0,0,0.5,-0.0
15,336,6.72,grip,0.01728,0.00879,-0.01488,0.02243,0.00302,-12.4,77.17,0.3057,0.0456,0.546,1.729,1.601,0.0,0,0.17,0.24
0,337,6.74,grip,0.03184,0.02751,-0.01603,0.03856,0.0022,-9.8,79.47,0.3006,0.0793,1.911,1.73,0.0,0.0,0,-0.0,7.49
1,337,6.74,grip,0.01772,0.01604,-0.00751,0.02694,0.0022,-13.05,76.3,0.3086,0.0622,0.657,1.73,0.0,0.0,0,0.5,6.19
2,337,6.74,grip,0.02462,0.02344,-0.00751,0.03386,0.0022,-11.36,78.47,0.3035,0.0709,2.261,1.73,0.0,0.0,0,0.5,10.76
3,337,6.74,grip,0.01764,0.01743,0.00273,0.01892,0.0022,-12.61,76.88,0.3111,0.032,1.219,1.73,0.0,0.0,0,0.38,-0.0
4,337,6.74,grip,0.06681,0.06476,-0.0164,0.0778,0.0022,-6.29,82.57,0.2997,0.0769,2.281,1.729,0.0,0.0,0,0.0,-0.0
5,337,6.74,grip,0.08839,0.08617,-0.01967,0.09742,0.0022,-7.9,80.75,0.292,0.0895,2.377,1.73,0.0,0.0,0,0.0,-0.0
6,337,6.74,grip,0.03469,0.02775,-0.02081,0.03731,0.0022,-6.37,83.58,0.3005,0.0861,2.066,1.733,2.067,0.0,0,-0.0,0.07
7,337,6.74,grip,0.03606,0.03417,-0.01153,0.03889,0.0022,-10.87,78.85,0.3075,0.0636,0.598,1.354,4.855,0.0,0,0.5,1.32
8,337,6.74,grip,0.01219,0.01104,-0.00516,0.02011,0.0022,-14.21,75.66,0.3099,0.0271,1.324,1.716,0.0,0.0,0,0.5,1.5
9,337,6.74,grip,0.01522,0.00966,-0.01176,0.02194,0.0022,-10.8,78.87,0.3042,0.0765,1.701,1.695,1.212,0.0,0,0.5,1.66
10,337,6.74,grip,0.00863,0.00674,-0.00539,0.01606,0.0022,-14.29,75.51,0.3102,0.0406,0.437,1.73,1.423,0.0,0,0.46,0.47
11,337,6.74,grip,0.02168,0.02163,-0.00151,0.03228,0.0022,-10.3,79.66,0.3051,0.0747,2.401,1.73,0.0,0.0,0,0.0,10.34
12,337,6.74,grip,0.08505,0.08169,-0.02369,0.09323,0.0022,-5.23,83.56,0.2879,0.1,3.185,1.73,0.0,0.0,0,0.0,-0.0
13,337,6.74,grip,0.01323,0.01098,-0.00738,0.02047,0.0022,-11.43,77.15,0.3089,0.0305,2.244,1.73,0.0,0.0,0,0.5,1.12
14,337,6.74,grip,0.00893,0.00867,-0.00215,0.0161,0.0022,-11.35,77.67,0.3091,0.0408,1.95,1.731,0.048,0.0,0,0.5,-0.0
15,337,6.74,grip,0.01764,0.0089,-0.01523,0.0224,0.0022,-12.39,77.17,0.3057,0.0458,0.566,1.729,1.698,0.0,0,0.29,0.52
0,338,6.76,grip,0.03125,0.02726,-0.01527,0.03711,0.00138,-9.48,79.76,0.3004,0.0789,1.953,1.73,0.0,0.0,0,0.0,5.78
1,338,6.76,grip,0.01677,0.01498,-0.00753,0.02543,0.00138,-12.91,76.47,0.3084,0.062,0.692,1.73,0.0,0.0,0,0.5,5.69
2,338,6.76,grip,0.02367,0.0224,-0.00763,0.03243,0.00138,-11.23,78.6,0.3033,0.0707,2.266,1.73,0.0,0.0,0,0.5,10.3
3,338,6.76,grip,0.01546,0.01501,0.00371,0.01658,0.00138,-12.51,76.96,0.3113,0.0324,1.206,1.73,0.0,0.0,0,0.37,-0.0
4,338,6.76,grip,0.06438,0.06278,-0.01428,0.07499,0.00138,-6.32,82.64,0.2998,0.0767,2.252,1.73,0.0,0.0,0,0.0,-0.0
5,338,6.76,grip,0.09056,0.08799,-0.02142,0.09954,0.00138,-7.97,80.35,0.2925,0.0889,2.336,1.73,0.0,0.0,0,0.0,-0.0
6,338,6.76,grip,0.03376,0.02696,-0.02031,0.03625,0.00138,-6.36,83.6,0.3009,0.0855,2.056,1.734,4.319,0.0,0,0.03,0.54
7,338,6.76,grip,0.03518,0.03325,-0.0115,0.03791,0.00138,-10.83,78.91,0.3074,0.0642,0.56,1.476,5.529,0.0,0,0.5,1.65
8,338,6.76,grip,0.01197,0.01099,-0.00475,0.01947,0.00138,-14.13,75.73,0.31,0.0268,1.349,1.719,0.0,0.0,0,0.5,1.66
9,338,6.76,grip,0.01363,0.00717,-0.01159,0.01953,0.00138,-10.43,79.26,0.3041,0.0761,1.712,1.73,0.0,0.0,0,0.5,0.62
10,338,6.76,grip,0.00878,0.00679,-0.00557,0.01566,0.00138,-14.28,75.53,0.3103,0.0407,0.445,1.73,1.383,0.0,0,0.5,0.7
11,338,6.76,grip,0.01825,0.01822,-0.00106,0.02887,0.00138,-10.08,79.91,0.3048,0.074,2.386,1.73,0.0,0.0,0,0.0,8.4
12,338,6.76,grip,0.08449,0.08146,-0.02243,0.09259,0.00138,-5.7,83.43,0.288,0.0995,3.083,1.73,0.0,0.0,0,0.0,-0.0
13,338,6.76,grip,0.01258,0.01052,-0.00689,0.01924,0.00138,-11.22,77.35,0.309,0.0305,2.254,1.721,0.0,0.0,0,0.5,0.81
14,338,6.76,grip,0.00866,0.00842,-0.00202,0.01525,0.00138,-11.3,77.74,0.3092,0.0409,1.949,1.733,0.066,0.0,0,0.5,0.02
15,338,6.76,grip,0.01846,0.00972,-0.01569,0.02285,0.00138,-12.4,77.19,0.3057,0.0459,0.591,1.581,1.084,0.0,0,0.44,0.9
0,339,6.78,grip,0.03115,0.02759,-0.01445,0.03612,0.00057,-9.12,80.09,0.3001,0.0786,1.987,1.73,0.0,0.0,0,0.0,4.27
1,339,6.78,grip,0.01598,0.01412,-0.00749,0.02406,0.00057,-12.78,76.64,0.3082,0.0618,0.723,1.72,0.0,0.0,0,0.5,5.28
2,339,6.78,grip,0.02303,0.0217,-0.00773,0.03129,0.00057,-11.12,78.72,0.3031,0.0705,2.277,1.669,0.0,0.0,0,0.5,10.0
3,339,6.78,grip,0.0158,0.01509,0.0047,0.01493,0.00057,-11.76,77.64,0.3115,0.0327,1.206,1.73,0.0,0.0,0,0.36,-0.0
4,339,6.78,grip,0.06,0.0589,-0.01143,0.07056,0.00057,-6.41,82.77,0.3,0.0765,2.164,1.73,0.0,0.0,0,0.0,-0.0
5,339,6.78,grip,0.09171,0.08875,-0.0231,0.10052,0.00057,-7.67,80.3,0.2929,0.0884,2.307,1.73,0.0,0.0,0,0.0,-0.0
6,339,6.78,grip,0.03344,0.02679,-0.02002,0.03591,0.00057,-6.41,83.56,0.3013,0.085,2.089,1.164,8.528,0.0,0,0.05,1.41
7,339,6.78,grip,0.03402,0.03209,-0.0113,0.03664,0.00057,-10.75,79.05,0.3074,0.0648,0.508,1.73,5.368,0.0,0,0.5,1.87
8,339,6.78,grip,0.01123,0.01032,-0.00443,0.01864,0.00057,-14.25,75.63,0.31,0.0266,1.371,1.73,0.0,0.0,0,0.5,1.79
9,339,6.78,grip,0.01341,0.00621,-0.01188,0.01797,0.00057,-9.84,79.83,0.3039,0.0757,1.738,1.73,0.0,0.0,0,0.5,-0.0
10,339,6.78,grip,0.00892,0.00691,-0.00564,0.01525,0.00057,-14.25,75.57,0.3104,0.0407,0.45,1.641,1.071,0.0,0,0.5,0.89
11,339,6.78,grip,0.01773,0.01771,-0.00079,0.02738,0.00057,-9.76,80.21,0.3044,0.0733,2.44,1.506,2.972,0.0,0,0.0,6.98
12,339,6.78,grip,0.08707,0.08382,-0.02358,0.095,0.00057,-5.7,83.35,0.2882,0.0989,3.048,1.73,0.0,0.0,0,0.0,-0.0
13,339,6.78,grip,0.01242,0.01063,-0.00642,0.01836,0.00057,-10.96,77.58,0.3091,0.0304,2.274,1.726,0.0,0.0,0,0.5,0.68
14,339,6.78,grip,0.00845,0.00822,-0.00194,0.01451,0.00057,-11.34,77.74,0.3092,0.041,1.947,1.723,0.642,0.0,0,0.5,0.18
15,339,6.78,grip,0.01911,0.01054,-0.01594,0.02302,0.00057,-12.35,77.27,0.3058,0.046,0.609,1.64,0.902,0.0,0,0.5,1.01
0,340,6.8,grip,0.03152,0.02824,-0.01399,0.03578,-0.00025,-8.89,80.32,0.2998,0.0784,2.015,1.73,0.0,0.0,0,0.0,2.9
1,340,6.8,grip,0.01527,0.01335,-0.0074,0.02274,-0.00025,-12.65,76.8,0.308,0.0615,0.748,1.7,0.0,0.0,0,0.5,4.94
